TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
22117.305423736572	3740000	19.99	20.09
22178.76272892952	3750000	19.97	20.09
22240.23027920723	3760000	19.94	20.09
22301.669293880463	3770000	19.95	20.09
22363.10255765915	3780000	19.96	20.09
22424.55626988411	3790000	19.96	20.09
22485.953104019165	3800000	19.96	20.09
22547.30730700493	3810000	19.96	20.09
22608.72641301155	3820000	19.93	20.09
22670.119131326675	3830000	19.94	20.09
22731.453491210938	3840000	19.96	20.09
22792.94281220436	3850000	20.0	20.09
22854.516560077667	3860000	20.02	20.09
22915.97983646393	3870000	20.01	20.09
22977.38750600815	3880000	20.02	20.09
23038.85336947441	3890000	20.04	20.09
23100.25233078003	3900000	20.04	20.09
23161.76053261757	3910000	20.05	20.09
23223.280006170273	3920000	20.06	20.09
23284.71742796898	3930000	20.07	20.09
23346.177465438843	3940000	20.03	20.09
23407.71384859085	3950000	20.0	20.09
23469.234850168228	3960000	20.01	20.09
23530.771060466766	3970000	20.02	20.09
23592.483991622925	3980000	19.94	20.09
23654.023379087448	3990000	19.9	20.09
23715.344677448273	4000000	19.95	20.09
23776.890476226807	4010000	19.96	20.09
23838.31399846077	4020000	19.95	20.09
23899.69199538231	4030000	19.9	20.09
23961.23517513275	4040000	19.89	20.09
24022.611440181732	4050000	19.94	20.09
24083.995643615723	4060000	19.91	20.09
24145.598968029022	4070000	19.92	20.09
24206.966681718826	4080000	19.9	20.09
24268.273042678833	4090000	19.89	20.09
24329.986766815186	4100000	19.88	20.09
24391.570643901825	4110000	19.9	20.09
24452.93746137619	4120000	19.95	20.09
24514.49053454399	4130000	20.01	20.09
24575.910095214844	4140000	20.03	20.09
24637.299046278	4150000	20.02	20.09
24698.789455652237	4160000	20.03	20.09
24760.181076288223	4170000	20.11	20.12
24821.672130823135	4180000	20.15	20.16
24883.048340797424	4190000	20.15	20.17
24944.47585439682	4200000	20.1	20.17
25005.94979906082	4210000	20.11	20.17
25067.418232917786	4220000	20.12	20.17
25128.76309490204	4230000	20.14	20.17
25190.18310403824	4240000	20.17	20.17
25251.840842962265	4250000	20.15	20.18
25313.267728328705	4260000	20.16	20.18
25374.723128318787	4270000	20.16	20.18
25436.456408023834	4280000	20.13	20.18
25497.858325958252	4290000	20.16	20.18
25559.179376602173	4300000	20.18	20.18
25620.7286298275	4310000	20.15	20.19
25682.04955124855	4320000	20.16	20.19
25743.495844602585	4330000	20.19	20.19
25804.967064619064	4340000	20.15	20.19
25866.513522148132	4350000	20.11	20.19
25927.957732200623	4360000	20.12	20.19
25989.29264497757	4370000	20.12	20.19
26050.79599571228	4380000	20.18	20.19
26112.412262678146	4390000	20.17	20.19
26173.787043094635	4400000	20.17	20.19
26235.198031902313	4410000	20.17	20.19
26296.66066122055	4420000	20.13	20.19
26358.049120664597	4430000	20.15	20.19
26419.528448581696	4440000	20.13	20.19
26481.03941130638	4450000	20.12	20.19
26542.58382177353	4460000	20.12	20.19
26603.950767993927	4470000	20.11	20.19
26665.506543159485	4480000	20.09	20.19
26726.98137331009	4490000	20.11	20.19
26788.447640419006	4500000	20.11	20.19
26849.918845415115	4510000	20.16	20.19
26911.34153866768	4520000	20.22	20.22
26972.82413649559	4530000	20.21	20.23
27034.305175065994	4540000	20.25	20.25
27095.78570818901	4550000	20.25	20.26
27157.306325912476	4560000	20.28	20.28
27218.717321634293	4570000	20.3	20.31
27280.421324253082	4580000	20.29	20.32
27341.836077451706	4590000	20.3	20.32
27403.413713932037	4600000	20.29	20.32
27464.93026304245	4610000	20.29	20.32
27526.405070781708	4620000	20.33	20.33
27587.93784379959	4630000	20.37	20.37
27649.367334365845	4640000	20.38	20.39
27711.117329120636	4650000	20.39	20.4
27773.18021941185	4660000	20.39	20.4
27835.65975022316	4670000	20.36	20.4
27899.434205055237	4680000	20.37	20.4
27963.19736814499	4690000	20.32	20.4
28026.979354143143	4700000	20.3	20.4
28090.791761398315	4710000	20.32	20.4
28154.480448961258	4720000	20.26	20.4
28218.34639430046	4730000	20.22	20.4
28282.12742137909	4740000	20.24	20.4
28345.746164798737	4750000	20.24	20.4
28409.50708413124	4760000	20.23	20.4
28473.323034763336	4770000	20.26	20.4
28537.066452264786	4780000	20.26	20.4
28600.822598934174	4790000	20.24	20.4
28664.682544231415	4800000	20.17	20.4
28728.367038965225	4810000	20.14	20.4
28791.477458000183	4820000	20.1	20.4
28852.954485177994	4830000	20.11	20.4
28914.37177824974	4840000	20.12	20.4
28975.8601334095	4850000	20.09	20.4
29037.33316063881	4860000	20.01	20.4
29098.81384396553	4870000	20.02	20.4
29160.26066160202	4880000	20.03	20.4
29221.69556236267	4890000	20.02	20.4
29283.16597056389	4900000	20.03	20.4
29344.656720161438	4910000	20.04	20.4
29406.076801538467	4920000	19.97	20.4
29467.4433927536	4930000	19.99	20.4
29528.913828849792	4940000	19.97	20.4
29590.331918478012	4950000	19.96	20.4
29651.727863311768	4960000	19.95	20.4
29713.122549772263	4970000	19.94	20.4
29774.454358816147	4980000	20.01	20.4
