TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
20333.398666620255	3440000	19.8	20.08
20395.3942193985	3450000	19.81	20.08
20457.356187820435	3460000	19.8	20.08
20519.46728992462	3470000	19.86	20.08
20581.82046842575	3480000	19.89	20.08
20643.85423207283	3490000	19.95	20.08
20705.83639407158	3500000	19.9	20.08
20767.958112239838	3510000	19.88	20.08
20829.958681821823	3520000	19.89	20.08
20892.05272436142	3530000	19.96	20.08
20954.128536462784	3540000	20.01	20.08
21016.25283932686	3550000	20.07	20.08
21078.32517528534	3560000	20.08	20.08
21140.409802675247	3570000	20.11	20.11
21202.45045208931	3580000	20.16	20.16
21264.42067503929	3590000	20.18	20.18
21326.53090953827	3600000	20.19	20.19
21388.756367206573	3610000	20.2	20.21
21450.75271487236	3620000	20.24	20.24
21512.687839508057	3630000	20.22	20.24
21574.74096775055	3640000	20.23	20.24
21636.83385658264	3650000	20.24	20.24
21698.794987916946	3660000	20.2	20.24
21760.81160926819	3670000	20.2	20.24
21822.862857818604	3680000	20.22	20.24
21884.91360974312	3690000	20.24	20.24
21946.81945824623	3700000	20.25	20.25
22008.742278575897	3710000	20.24	20.25
22070.72255754471	3720000	20.21	20.25
22132.724817276	3730000	20.23	20.25
22194.697149515152	3740000	20.22	20.25
22256.83793282509	3750000	20.19	20.25
22318.923759937286	3760000	20.16	20.25
22381.055020809174	3770000	20.15	20.25
22443.1686937809	3780000	20.17	20.25
22505.315351724625	3790000	20.16	20.25
22567.255260944366	3800000	20.1	20.25
22629.29373884201	3810000	20.1	20.25
22691.306517362595	3820000	20.11	20.25
22753.4032497406	3830000	20.08	20.25
22815.45392680168	3840000	20.05	20.25
22877.397095918655	3850000	20.02	20.25
22939.4216234684	3860000	20.05	20.25
23001.53057384491	3870000	20.05	20.25
23063.48745584488	3880000	20.06	20.25
23125.4865026474	3890000	20.07	20.25
23187.466243982315	3900000	20.05	20.25
23249.513504981995	3910000	20.04	20.25
23311.518070220947	3920000	20.04	20.25
23373.533007860184	3930000	20.04	20.25
23435.539122104645	3940000	20.08	20.25
23497.588789463043	3950000	20.1	20.25
23559.725466251373	3960000	20.03	20.25
23621.683505535126	3970000	20.06	20.25
23683.62084388733	3980000	20.12	20.25
23745.57013940811	3990000	20.18	20.25
23807.6659014225	4000000	20.19	20.25
23869.67030763626	4010000	20.26	20.26
23931.6959297657	4020000	20.28	20.29
23993.7104241848	4030000	20.31	20.31
24059.137040376663	4040000	20.34	20.34
24121.323204278946	4050000	20.29	20.34
24183.303068876266	4060000	20.28	20.34
24245.413961172104	4070000	20.25	20.34
24307.406520605087	4080000	20.24	20.34
24369.49919104576	4090000	20.25	20.34
24431.68384552002	4100000	20.23	20.34
24493.678869485855	4110000	20.23	20.34
24555.769748687744	4120000	20.17	20.34
24617.91444349289	4130000	20.17	20.34
24679.99726986885	4140000	20.16	20.34
24742.08006310463	4150000	20.15	20.34
24804.20552611351	4160000	20.12	20.34
24866.230073928833	4170000	20.09	20.34
24928.342385292053	4180000	20.06	20.34
24990.503163814545	4190000	20.0	20.34
25052.444704055786	4200000	19.96	20.34
25114.456387996674	4210000	19.95	20.34
25176.53193616867	4220000	19.98	20.34
25238.43617248535	4230000	20.02	20.34
25300.40719151497	4240000	19.97	20.34
25362.44395661354	4250000	19.99	20.34
25424.518759012222	4260000	20.04	20.34
25486.615773916245	4270000	19.99	20.34
25548.714720010757	4280000	20.02	20.34
25610.81986951828	4290000	19.99	20.34
25672.841864347458	4300000	20.04	20.34
25734.96322631836	4310000	20.05	20.34
25796.98195719719	4320000	20.09	20.34
25859.170471906662	4330000	20.13	20.34
25921.187663793564	4340000	20.08	20.34
25983.28504705429	4350000	20.07	20.34
26045.35476565361	4360000	20.07	20.34
26107.38721394539	4370000	20.11	20.34
26169.457520008087	4380000	20.13	20.34
26231.481863737106	4390000	20.13	20.34
26293.409735441208	4400000	20.13	20.34
26355.388019561768	4410000	20.06	20.34
26417.498604297638	4420000	19.98	20.34
26479.481041908264	4430000	20.0	20.34
26541.52589082718	4440000	20.02	20.34
26603.712610006332	4450000	19.98	20.34
26665.765513420105	4460000	20.01	20.34
26727.774700403214	4470000	19.97	20.34
26789.718999147415	4480000	19.98	20.34
26851.87380170822	4490000	19.93	20.34
26914.007689476013	4500000	19.89	20.34
26976.11842918396	4510000	19.86	20.34
27038.239808321	4520000	19.86	20.34
27100.342370271683	4530000	19.87	20.34
27162.406356811523	4540000	19.86	20.34
27224.55695438385	4550000	19.91	20.34
27286.560223579407	4560000	19.89	20.34
27348.673002004623	4570000	19.81	20.34
27410.663213968277	4580000	19.82	20.34
27472.907951116562	4590000	19.75	20.34
27534.98279619217	4600000	19.72	20.34
27596.928129196167	4610000	19.71	20.34
27659.085590600967	4620000	19.72	20.34
27721.33862566948	4630000	19.68	20.34
27783.302374839783	4640000	19.61	20.34
27845.385376930237	4650000	19.58	20.34
27907.455278873444	4660000	19.64	20.34
27969.554945230484	4670000	19.69	20.34
28031.629560709	4680000	19.69	20.34
28093.65416097641	4690000	19.73	20.34
28155.70248556137	4700000	19.74	20.34
28217.860811948776	4710000	19.73	20.34
28279.932312250137	4720000	19.72	20.34
28342.075808763504	4730000	19.78	20.34
28404.165177106857	4740000	19.72	20.34
28466.29287147522	4750000	19.69	20.34
28528.258642435074	4760000	19.69	20.34
28590.497664690018	4770000	19.7	20.34
28652.53910779953	4780000	19.75	20.34
28714.744364976883	4790000	19.79	20.34
28776.769745111465	4800000	19.88	20.34
28838.819698810577	4810000	19.96	20.34
28900.862637519836	4820000	20.04	20.34
28962.933413267136	4830000	20.09	20.34
29025.03244328499	4840000	20.1	20.34
29087.205164670944	4850000	20.12	20.34
29149.27725124359	4860000	20.1	20.34
29211.363122224808	4870000	20.11	20.34
29273.44857263565	4880000	20.15	20.34
29335.598587036133	4890000	20.21	20.34
29397.642820358276	4900000	20.2	20.34
29459.67138361931	4910000	20.19	20.34
29521.693069458008	4920000	20.23	20.34
29583.661868572235	4930000	20.3	20.34
29645.766374588013	4940000	20.41	20.41
29707.961247205734	4950000	20.41	20.41
29770.07295036316	4960000	20.44	20.44
29832.089030265808	4970000	20.42	20.44
29894.132805109024	4980000	20.37	20.44
